Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Email Leader,Year,Month,Day,DateDT,ID,Leader_ID
24May23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,2.88,ana.gomez@tec.globant.com,2023,5,24,2023-05-24,0,10.0
25May23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,2.89,ana.gomez@tec.globant.com,2023,5,25,2023-05-25,0,10.0
26May23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,3.35,ana.gomez@tec.globant.com,2023,5,26,2023-05-26,0,10.0
27May23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,3.06,ana.gomez@tec.globant.com,2023,5,27,2023-05-27,0,10.0
29May23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,3.15,ana.gomez@tec.globant.com,2023,5,29,2023-05-29,0,10.0
30May23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,3.3,ana.gomez@tec.globant.com,2023,5,30,2023-05-30,0,10.0
31May23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,3.05,ana.gomez@tec.globant.com,2023,5,31,2023-05-31,0,10.0
01Jun23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,3.0,ana.gomez@tec.globant.com,2023,6,1,2023-06-01,0,10.0
02Jun23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,3.52,ana.gomez@tec.globant.com,2023,6,2,2023-06-02,0,10.0
03Jun23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,3.25,ana.gomez@tec.globant.com,2023,6,3,2023-06-03,0,10.0
05Jun23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,2.94,ana.gomez@tec.globant.com,2023,6,5,2023-06-05,0,10.0
06Jun23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,2.8,ana.gomez@tec.globant.com,2023,6,6,2023-06-06,0,10.0
07Jun23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,2.65,ana.gomez@tec.globant.com,2023,6,7,2023-06-07,0,10.0
08Jun23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,3.14,ana.gomez@tec.globant.com,2023,6,8,2023-06-08,0,10.0
02Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.24,laura.leon@tec.globant.com,2023,1,2,2023-01-02,1,8.0
03Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.43,laura.leon@tec.globant.com,2023,1,3,2023-01-03,1,8.0
04Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.5,laura.leon@tec.globant.com,2023,1,4,2023-01-04,1,8.0
05Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.43,laura.leon@tec.globant.com,2023,1,5,2023-01-05,1,8.0
06Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.48,laura.leon@tec.globant.com,2023,1,6,2023-01-06,1,8.0
09Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.07,laura.leon@tec.globant.com,2023,1,9,2023-01-09,1,8.0
10Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.08,laura.leon@tec.globant.com,2023,1,10,2023-01-10,1,8.0
11Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.16,laura.leon@tec.globant.com,2023,1,11,2023-01-11,1,8.0
12Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.34,laura.leon@tec.globant.com,2023,1,12,2023-01-12,1,8.0
13Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.07,laura.leon@tec.globant.com,2023,1,13,2023-01-13,1,8.0
16Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.25,laura.leon@tec.globant.com,2023,1,16,2023-01-16,1,8.0
17Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.07,laura.leon@tec.globant.com,2023,1,17,2023-01-17,1,8.0
18Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.38,laura.leon@tec.globant.com,2023,1,18,2023-01-18,1,8.0
19Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.2,laura.leon@tec.globant.com,2023,1,19,2023-01-19,1,8.0
20Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.43,laura.leon@tec.globant.com,2023,1,20,2023-01-20,1,8.0
23Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.26,laura.leon@tec.globant.com,2023,1,23,2023-01-23,1,8.0
24Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.13,laura.leon@tec.globant.com,2023,1,24,2023-01-24,1,8.0
25Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.48,laura.leon@tec.globant.com,2023,1,25,2023-01-25,1,8.0
26Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.11,laura.leon@tec.globant.com,2023,1,26,2023-01-26,1,8.0
27Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.35,laura.leon@tec.globant.com,2023,1,27,2023-01-27,1,8.0
30Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.29,laura.leon@tec.globant.com,2023,1,30,2023-01-30,1,8.0
31Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.27,laura.leon@tec.globant.com,2023,1,31,2023-01-31,1,8.0
01Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.24,valeria.diaz@tec.globant.com,2023,2,1,2023-02-01,1,9.0
02Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.27,valeria.diaz@tec.globant.com,2023,2,2,2023-02-02,1,9.0
03Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.36,valeria.diaz@tec.globant.com,2023,2,3,2023-02-03,1,9.0
07Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.15,valeria.diaz@tec.globant.com,2023,2,7,2023-02-07,1,9.0
08Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.29,valeria.diaz@tec.globant.com,2023,2,8,2023-02-08,1,9.0
09Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.11,valeria.diaz@tec.globant.com,2023,2,9,2023-02-09,1,9.0
10Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,valeria.diaz@tec.globant.com,2023,2,10,2023-02-10,1,9.0
13Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.53,valeria.diaz@tec.globant.com,2023,2,13,2023-02-13,1,9.0
14Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.32,valeria.diaz@tec.globant.com,2023,2,14,2023-02-14,1,9.0
15Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.23,valeria.diaz@tec.globant.com,2023,2,15,2023-02-15,1,9.0
16Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.29,valeria.diaz@tec.globant.com,2023,2,16,2023-02-16,1,9.0
17Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.41,valeria.diaz@tec.globant.com,2023,2,17,2023-02-17,1,9.0
20Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.31,valeria.diaz@tec.globant.com,2023,2,20,2023-02-20,1,9.0
21Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,valeria.diaz@tec.globant.com,2023,2,21,2023-02-21,1,9.0
22Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.05,valeria.diaz@tec.globant.com,2023,2,22,2023-02-22,1,9.0
23Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.44,valeria.diaz@tec.globant.com,2023,2,23,2023-02-23,1,9.0
24Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.53,valeria.diaz@tec.globant.com,2023,2,24,2023-02-24,1,9.0
27Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,valeria.diaz@tec.globant.com,2023,2,27,2023-02-27,1,9.0
28Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.39,valeria.diaz@tec.globant.com,2023,2,28,2023-02-28,1,9.0
01Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.5,ana.gomez@tec.globant.com,2023,3,1,2023-03-01,1,10.0
02Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.46,ana.gomez@tec.globant.com,2023,3,2,2023-03-02,1,10.0
03Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.48,ana.gomez@tec.globant.com,2023,3,3,2023-03-03,1,10.0
06Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.38,ana.gomez@tec.globant.com,2023,3,6,2023-03-06,1,10.0
07Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.32,ana.gomez@tec.globant.com,2023,3,7,2023-03-07,1,10.0
08Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.5,ana.gomez@tec.globant.com,2023,3,8,2023-03-08,1,10.0
09Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,ana.gomez@tec.globant.com,2023,3,9,2023-03-09,1,10.0
10Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.33,ana.gomez@tec.globant.com,2023,3,10,2023-03-10,1,10.0
13Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.16,ana.gomez@tec.globant.com,2023,3,13,2023-03-13,1,10.0
14Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.44,ana.gomez@tec.globant.com,2023,3,14,2023-03-14,1,10.0
15Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.04,ana.gomez@tec.globant.com,2023,3,15,2023-03-15,1,10.0
16Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.18,ana.gomez@tec.globant.com,2023,3,16,2023-03-16,1,10.0
17Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.1,ana.gomez@tec.globant.com,2023,3,17,2023-03-17,1,10.0
21Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.33,ana.gomez@tec.globant.com,2023,3,21,2023-03-21,1,10.0
22Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.22,ana.gomez@tec.globant.com,2023,3,22,2023-03-22,1,10.0
23Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.42,ana.gomez@tec.globant.com,2023,3,23,2023-03-23,1,10.0
24Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,ana.gomez@tec.globant.com,2023,3,24,2023-03-24,1,10.0
27Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.06,ana.gomez@tec.globant.com,2023,3,27,2023-03-27,1,10.0
28Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.28,ana.gomez@tec.globant.com,2023,3,28,2023-03-28,1,10.0
29Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.38,ana.gomez@tec.globant.com,2023,3,29,2023-03-29,1,10.0
30Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.33,ana.gomez@tec.globant.com,2023,3,30,2023-03-30,1,10.0
31Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.07,ana.gomez@tec.globant.com,2023,3,31,2023-03-31,1,10.0
03Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.18,ana.gomez@tec.globant.com,2023,4,3,2023-04-03,1,10.0
04Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.16,ana.gomez@tec.globant.com,2023,4,4,2023-04-04,1,10.0
05Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.04,ana.gomez@tec.globant.com,2023,4,5,2023-04-05,1,10.0
06Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.44,ana.gomez@tec.globant.com,2023,4,6,2023-04-06,1,10.0
10Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.1,ana.gomez@tec.globant.com,2023,4,10,2023-04-10,1,10.0
11Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.34,ana.gomez@tec.globant.com,2023,4,11,2023-04-11,1,10.0
12Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.14,ana.gomez@tec.globant.com,2023,4,12,2023-04-12,1,10.0
13Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.05,ana.gomez@tec.globant.com,2023,4,13,2023-04-13,1,10.0
14Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.5,ana.gomez@tec.globant.com,2023,4,14,2023-04-14,1,10.0
17Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.52,ana.gomez@tec.globant.com,2023,4,17,2023-04-17,1,10.0
18Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.47,ana.gomez@tec.globant.com,2023,4,18,2023-04-18,1,10.0
19Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.42,ana.gomez@tec.globant.com,2023,4,19,2023-04-19,1,10.0
20Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.34,ana.gomez@tec.globant.com,2023,4,20,2023-04-20,1,10.0
21Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.4,ana.gomez@tec.globant.com,2023,4,21,2023-04-21,1,10.0
24Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.11,ana.gomez@tec.globant.com,2023,4,24,2023-04-24,1,10.0
25Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.13,ana.gomez@tec.globant.com,2023,4,25,2023-04-25,1,10.0
26Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.23,ana.gomez@tec.globant.com,2023,4,26,2023-04-26,1,10.0
