Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Year,Month,Day,DateDT,ID
20Jun23,ana.gomez@tec.globant.com,Ana Gómez,Project Manager,Ssr,CO/CUN/BOG,Delivery,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,1.63,2023,6,20,2023-06-20,10
21Jun23,ana.gomez@tec.globant.com,Ana Gómez,Project Manager,Ssr,CO/CUN/BOG,Delivery,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,1.63,2023,6,21,2023-06-21,10
22Jun23,ana.gomez@tec.globant.com,Ana Gómez,Project Manager,Ssr,CO/CUN/BOG,Delivery,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,1.63,2023,6,22,2023-06-22,10
23Jun23,ana.gomez@tec.globant.com,Ana Gómez,Project Manager,Ssr,CO/CUN/BOG,Delivery,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,1.63,2023,6,23,2023-06-23,10
26Jun23,ana.gomez@tec.globant.com,Ana Gómez,Project Manager,Ssr,CO/CUN/BOG,Delivery,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,0.0,2023,6,26,2023-06-26,10
27Jun23,ana.gomez@tec.globant.com,Ana Gómez,Project Manager,Ssr,CO/CUN/BOG,Delivery,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,0.0,2023,6,27,2023-06-27,10
28Jun23,ana.gomez@tec.globant.com,Ana Gómez,Project Manager,Ssr,CO/CUN/BOG,Delivery,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,1.63,2023,6,28,2023-06-28,10
29Jun23,ana.gomez@tec.globant.com,Ana Gómez,Project Manager,Ssr,CO/CUN/BOG,Delivery,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,1.63,2023,6,29,2023-06-29,10
30Jun23,ana.gomez@tec.globant.com,Ana Gómez,Project Manager,Ssr,CO/CUN/BOG,Delivery,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,1.63,2023,6,30,2023-06-30,10
02Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,5.0,2023,1,2,2023-01-02,11
03Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,5.0,2023,1,3,2023-01-03,11
04Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.91,2023,1,4,2023-01-04,11
05Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.86,2023,1,5,2023-01-05,11
06Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.81,2023,1,6,2023-01-06,11
09Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.76,2023,1,9,2023-01-09,11
10Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.71,2023,1,10,2023-01-10,11
11Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.66,2023,1,11,2023-01-11,11
12Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,5.0,2023,1,12,2023-01-12,11
13Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.56,2023,1,13,2023-01-13,11
16Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.51,2023,1,16,2023-01-16,11
17Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.46,2023,1,17,2023-01-17,11
18Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.41,2023,1,18,2023-01-18,11
19Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.36,2023,1,19,2023-01-19,11
20Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.31,2023,1,20,2023-01-20,11
23Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.76,2023,1,23,2023-01-23,11
24Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.21,2023,1,24,2023-01-24,11
25Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.16,2023,1,25,2023-01-25,11
26Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.11,2023,1,26,2023-01-26,11
27Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.06,2023,1,27,2023-01-27,11
30Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.01,2023,1,30,2023-01-30,11
31Jan23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.96,2023,1,31,2023-01-31,11
01Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.41,2023,2,1,2023-02-01,11
02Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.86,2023,2,2,2023-02-02,11
03Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.81,2023,2,3,2023-02-03,11
07Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.76,2023,2,7,2023-02-07,11
08Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.71,2023,2,8,2023-02-08,11
09Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.66,2023,2,9,2023-02-09,11
10Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.61,2023,2,10,2023-02-10,11
13Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.06,2023,2,13,2023-02-13,11
14Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.51,2023,2,14,2023-02-14,11
15Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.46,2023,2,15,2023-02-15,11
16Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.41,2023,2,16,2023-02-16,11
17Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.36,2023,2,17,2023-02-17,11
20Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.31,2023,2,20,2023-02-20,11
21Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.26,2023,2,21,2023-02-21,11
22Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.71,2023,2,22,2023-02-22,11
23Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.16,2023,2,23,2023-02-23,11
24Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.11,2023,2,24,2023-02-24,11
27Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.06,2023,2,27,2023-02-27,11
28Feb23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,2,28,2023-02-28,11
01Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,1,2023-03-01,11
02Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,2,2023-03-02,11
03Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.36,2023,3,3,2023-03-03,11
06Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,6,2023-03-06,11
07Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,7,2023-03-07,11
08Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,8,2023-03-08,11
09Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,9,2023-03-09,11
10Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,10,2023-03-10,11
13Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,13,2023-03-13,11
14Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,14,2023-03-14,11
15Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,15,2023-03-15,11
16Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,16,2023-03-16,11
17Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,17,2023-03-17,11
21Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,21,2023-03-21,11
22Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,22,2023-03-22,11
23Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,23,2023-03-23,11
24Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,24,2023-03-24,11
27Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,27,2023-03-27,11
28Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,3,28,2023-03-28,11
29Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,1.01,2023,3,29,2023-03-29,11
30Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,1.01,2023,3,30,2023-03-30,11
31Mar23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,1.01,2023,3,31,2023-03-31,11
03Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,4,3,2023-04-03,11
04Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,4,4,2023-04-04,11
05Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,4,5,2023-04-05,11
06Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,4,6,2023-04-06,11
10Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,4,10,2023-04-10,11
11Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,4,11,2023-04-11,11
12Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,4,12,2023-04-12,11
13Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,4,13,2023-04-13,11
14Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.02,2023,4,14,2023-04-14,11
17Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,4,17,2023-04-17,11
18Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,4,18,2023-04-18,11
19Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,4,19,2023-04-19,11
20Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,4,20,2023-04-20,11
21Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,4,21,2023-04-21,11
24Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.77,2023,4,24,2023-04-24,11
25Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,4,25,2023-04-25,11
26Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,4,26,2023-04-26,11
27Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,4,27,2023-04-27,11
28Apr23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,4,28,2023-04-28,11
02May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,2,2023-05-02,11
03May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.77,2023,5,3,2023-05-03,11
04May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,4,2023-05-04,11
05May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,5,2023-05-05,11
08May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,8,2023-05-08,11
09May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,9,2023-05-09,11
10May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,10,2023-05-10,11
11May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.77,2023,5,11,2023-05-11,11
12May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,12,2023-05-12,11
15May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,15,2023-05-15,11
16May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,16,2023-05-16,11
17May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,17,2023-05-17,11
18May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,18,2023-05-18,11
19May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,19,2023-05-19,11
22May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,22,2023-05-22,11
23May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,23,2023-05-23,11
24May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.77,2023,5,24,2023-05-24,11
25May23,cristian.bravo@tec.globant.com,Cristian Bravo,Quality Assurance Tester,Sr Level 3,MX/JALISCO/GDL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,2023,5,25,2023-05-25,11
